ProcessLevel	ProcessName	ProcessID	Symbol	Manual_validation	ReadWrite_references	Parent_processName
-1	Background genes	MBCO:Background	GLYCAM1	True_positive		
-1	Background genes	MBCO:Background	GLYCTK	True_positive		
-1	Background genes	MBCO:Background	GLYR1	True_positive		
-1	Background genes	MBCO:Background	GM2A	True_positive		
-1	Background genes	MBCO:Background	GMDS	True_positive		
-1	Background genes	MBCO:Background	GMEB1	True_positive		
-1	Background genes	MBCO:Background	GMEB2	True_positive		
-1	Background genes	MBCO:Background	GMFG	True_positive		
-1	Background genes	MBCO:Background	GMIP	True_positive		
-1	Background genes	MBCO:Background	GML	True_positive		
-1	Background genes	MBCO:Background	GMNN	True_positive		
-1	Background genes	MBCO:Background	GMPPA	True_positive		
-1	Background genes	MBCO:Background	GMPPB	True_positive		
-1	Background genes	MBCO:Background	GMPR	True_positive		
-1	Background genes	MBCO:Background	GMPR2	True_positive		
-1	Background genes	MBCO:Background	GMPS	True_positive		
-1	Background genes	MBCO:Background	GNA11	True_positive		
-1	Background genes	MBCO:Background	GNA12	True_positive		
-1	Background genes	MBCO:Background	GNA13	True_positive		
-1	Background genes	MBCO:Background	GNA14	True_positive		
-1	Background genes	MBCO:Background	GNA15	True_positive		
-1	Background genes	MBCO:Background	GNAI1	True_positive		
-1	Background genes	MBCO:Background	GNAI2	True_positive		
-1	Background genes	MBCO:Background	GNAI3	True_positive		
-1	Background genes	MBCO:Background	GNAL	True_positive		
-1	Background genes	MBCO:Background	GNAO1	True_positive		
-1	Background genes	MBCO:Background	GNAQ	True_positive		
-1	Background genes	MBCO:Background	GNAS	True_positive		
-1	Background genes	MBCO:Background	GNAS-AS1	True_positive		
-1	Background genes	MBCO:Background	GNAT1	True_positive		
-1	Background genes	MBCO:Background	GNAT2	True_positive		
-1	Background genes	MBCO:Background	GNAT3	True_positive		
-1	Background genes	MBCO:Background	GNAZ	True_positive		
-1	Background genes	MBCO:Background	GNB1	True_positive		
-1	Background genes	MBCO:Background	GNB1L	True_positive		
-1	Background genes	MBCO:Background	GNB2	True_positive		
-1	Background genes	MBCO:Background	GNB2L1	True_positive		
-1	Background genes	MBCO:Background	GNB3	True_positive		
-1	Background genes	MBCO:Background	GNB4	True_positive		
-1	Background genes	MBCO:Background	GNB5	True_positive		
-1	Background genes	MBCO:Background	GNE	True_positive		
-1	Background genes	MBCO:Background	GNG10	True_positive		
-1	Background genes	MBCO:Background	GNG11	True_positive		
-1	Background genes	MBCO:Background	GNG12	True_positive		
-1	Background genes	MBCO:Background	GNG3	True_positive		
-1	Background genes	MBCO:Background	GNG4	True_positive		
-1	Background genes	MBCO:Background	GNG7	True_positive		
-1	Background genes	MBCO:Background	GNL1	True_positive		
-1	Background genes	MBCO:Background	GNL2	True_positive		
-1	Background genes	MBCO:Background	GNL3	True_positive		
-1	Background genes	MBCO:Background	GNL3L	True_positive		
-1	Background genes	MBCO:Background	GNLY	True_positive		
-1	Background genes	MBCO:Background	GNMT	True_positive		
-1	Background genes	MBCO:Background	GNPAT	True_positive		
-1	Background genes	MBCO:Background	GNPDA1	True_positive		
-1	Background genes	MBCO:Background	GNPDA2	True_positive		
-1	Background genes	MBCO:Background	GNPTAB	True_positive		
-1	Background genes	MBCO:Background	GNPTG	True_positive		
-1	Background genes	MBCO:Background	GNRH1	True_positive		
-1	Background genes	MBCO:Background	GNRHR2	True_positive		
-1	Background genes	MBCO:Background	GNS	True_positive		
-1	Background genes	MBCO:Background	GOLGA2	True_positive		
-1	Background genes	MBCO:Background	GOLGA3	True_positive		
-1	Background genes	MBCO:Background	GOLGA4	True_positive		
-1	Background genes	MBCO:Background	GOLGA6L2	True_positive		
-1	Background genes	MBCO:Background	GOLGB1	True_positive		
-1	Background genes	MBCO:Background	GOLIM4	True_positive		
-1	Background genes	MBCO:Background	GOLM1	True_positive		
-1	Background genes	MBCO:Background	GOLPH3	True_positive		
-1	Background genes	MBCO:Background	GOLPH3L	True_positive		
-1	Background genes	MBCO:Background	GOLT1A	True_positive		
-1	Background genes	MBCO:Background	GOLT1B	True_positive		
-1	Background genes	MBCO:Background	GON4L	True_positive		
-1	Background genes	MBCO:Background	GOPC	True_positive		
-1	Background genes	MBCO:Background	GORAB	True_positive		
-1	Background genes	MBCO:Background	GORASP1	True_positive		
-1	Background genes	MBCO:Background	GORASP2	True_positive		
-1	Background genes	MBCO:Background	GOSR1	True_positive		
-1	Background genes	MBCO:Background	GOSR2	True_positive		
-1	Background genes	MBCO:Background	GOT1	True_positive		
-1	Background genes	MBCO:Background	GOT2	True_positive		
-1	Background genes	MBCO:Background	GP1BA	True_positive		
-1	Background genes	MBCO:Background	GP2	True_positive		
-1	Background genes	MBCO:Background	GP5	True_positive		
-1	Background genes	MBCO:Background	GP6	True_positive		
-1	Background genes	MBCO:Background	GP9	True_positive		
-1	Background genes	MBCO:Background	GPA33	True_positive		
-1	Background genes	MBCO:Background	GPAA1	True_positive		
-1	Background genes	MBCO:Background	GPAM	True_positive		
-1	Background genes	MBCO:Background	GPAT2	True_positive		
-1	Background genes	MBCO:Background	GPAT3	True_positive		
-1	Background genes	MBCO:Background	GPAT4	True_positive		
-1	Background genes	MBCO:Background	GPBAR1	True_positive		
-1	Background genes	MBCO:Background	GPC1	True_positive		
-1	Background genes	MBCO:Background	GPC2	True_positive		
-1	Background genes	MBCO:Background	GPC3	True_positive		
-1	Background genes	MBCO:Background	GPC4	True_positive		
-1	Background genes	MBCO:Background	GPC5	True_positive		
-1	Background genes	MBCO:Background	GPC6	True_positive		
-1	Background genes	MBCO:Background	GPCPD1	True_positive		
-1	Background genes	MBCO:Background	GPD1	True_positive		
-1	Background genes	MBCO:Background	GPD1L	True_positive		
-1	Background genes	MBCO:Background	GPD2	True_positive		
-1	Background genes	MBCO:Background	GPDS1	True_positive		
-1	Background genes	MBCO:Background	GPER1	True_positive		
-1	Background genes	MBCO:Background	GPHA2	True_positive		
-1	Background genes	MBCO:Background	GPHB5	True_positive		
-1	Background genes	MBCO:Background	GPHN	True_positive		
-1	Background genes	MBCO:Background	GPI	True_positive		
-1	Background genes	MBCO:Background	GPIHBP1	True_positive		
-1	Background genes	MBCO:Background	GPKOW	True_positive		
-1	Background genes	MBCO:Background	GPLD1	True_positive		
-1	Background genes	MBCO:Background	GPM6A	True_positive		
-1	Background genes	MBCO:Background	GPM6B	True_positive		
-1	Background genes	MBCO:Background	GPN1	True_positive		
-1	Background genes	MBCO:Background	GPNMB	True_positive		
-1	Background genes	MBCO:Background	GPR1	True_positive		
-1	Background genes	MBCO:Background	GPR107	True_positive		
-1	Background genes	MBCO:Background	GPR119	True_positive		
-1	Background genes	MBCO:Background	GPR12	True_positive		
-1	Background genes	MBCO:Background	GPR132	True_positive		
-1	Background genes	MBCO:Background	GPR137B	True_positive		
-1	Background genes	MBCO:Background	GPR139	True_positive		
-1	Background genes	MBCO:Background	GPR142	True_positive		
-1	Background genes	MBCO:Background	GPR143	True_positive		
-1	Background genes	MBCO:Background	GPR148	True_positive		
-1	Background genes	MBCO:Background	GPR15	True_positive		
-1	Background genes	MBCO:Background	GPR152	True_positive		
-1	Background genes	MBCO:Background	GPR155	True_positive		
-1	Background genes	MBCO:Background	GPR158	True_positive		
-1	Background genes	MBCO:Background	GPR161	True_positive		
-1	Background genes	MBCO:Background	GPR162	True_positive		
-1	Background genes	MBCO:Background	GPR17	True_positive		
-1	Background genes	MBCO:Background	GPR171	True_positive		
-1	Background genes	MBCO:Background	GPR173	True_positive		
-1	Background genes	MBCO:Background	GPR176	True_positive		
-1	Background genes	MBCO:Background	GPR179	True_positive		
-1	Background genes	MBCO:Background	GPR18	True_positive		
-1	Background genes	MBCO:Background	GPR180	True_positive		
-1	Background genes	MBCO:Background	GPR182	True_positive		
-1	Background genes	MBCO:Background	GPR183	True_positive		
-1	Background genes	MBCO:Background	GPR22	True_positive		
-1	Background genes	MBCO:Background	GPR3	True_positive		
-1	Background genes	MBCO:Background	GPR31	True_positive		
-1	Background genes	MBCO:Background	GPR32	True_positive		
-1	Background genes	MBCO:Background	GPR34	True_positive		
-1	Background genes	MBCO:Background	GPR35	True_positive		
-1	Background genes	MBCO:Background	GPR37	True_positive		
-1	Background genes	MBCO:Background	GPR37L1	True_positive		
-1	Background genes	MBCO:Background	GPR39	True_positive		
-1	Background genes	MBCO:Background	GPR4	True_positive		
-1	Background genes	MBCO:Background	GPR45	True_positive		
-1	Background genes	MBCO:Background	GPR50	True_positive		
-1	Background genes	MBCO:Background	GPR52	True_positive		
-1	Background genes	MBCO:Background	GPR55	True_positive		
-1	Background genes	MBCO:Background	GPR6	True_positive		
-1	Background genes	MBCO:Background	GPR63	True_positive		
-1	Background genes	MBCO:Background	GPR65	True_positive		
-1	Background genes	MBCO:Background	GPR68	True_positive		
-1	Background genes	MBCO:Background	GPR75	True_positive		
-1	Background genes	MBCO:Background	GPR78	True_positive		
-1	Background genes	MBCO:Background	GPR83	True_positive		
-1	Background genes	MBCO:Background	GPR84	True_positive		
-1	Background genes	MBCO:Background	GPR85	True_positive		
-1	Background genes	MBCO:Background	GPR87	True_positive		
-1	Background genes	MBCO:Background	GPR88	True_positive		
-1	Background genes	MBCO:Background	GPRASP1	True_positive		
-1	Background genes	MBCO:Background	GPRASP2	True_positive		
-1	Background genes	MBCO:Background	GPRC5A	True_positive		
-1	Background genes	MBCO:Background	GPRC5B	True_positive		
-1	Background genes	MBCO:Background	GPRC5C	True_positive		
-1	Background genes	MBCO:Background	GPRC6A	True_positive		
-1	Background genes	MBCO:Background	GPRIN3	True_positive		
-1	Background genes	MBCO:Background	GPS2	True_positive		
-1	Background genes	MBCO:Background	GPSC	True_positive		
-1	Background genes	MBCO:Background	GPSM1	True_positive		
-1	Background genes	MBCO:Background	GPSM2	True_positive		
-1	Background genes	MBCO:Background	GPSM3	True_positive		
-1	Background genes	MBCO:Background	GPT	True_positive		
-1	Background genes	MBCO:Background	GPT2	True_positive		
-1	Background genes	MBCO:Background	GPX1	True_positive		
-1	Background genes	MBCO:Background	GPX2	True_positive		
-1	Background genes	MBCO:Background	GPX3	True_positive		
-1	Background genes	MBCO:Background	GPX4	True_positive		
-1	Background genes	MBCO:Background	GPX5	True_positive		
-1	Background genes	MBCO:Background	GPX6	True_positive		
-1	Background genes	MBCO:Background	GPX7	True_positive		
-1	Background genes	MBCO:Background	GPX8	True_positive		
-1	Background genes	MBCO:Background	GRAMD1B	True_positive		
-1	Background genes	MBCO:Background	GRAMD1C	True_positive		
-1	Background genes	MBCO:Background	GRAMD4	True_positive		
-1	Background genes	MBCO:Background	GRAP	True_positive		
-1	Background genes	MBCO:Background	GRAP2	True_positive		
-1	Background genes	MBCO:Background	GRASP	True_positive		
-1	Background genes	MBCO:Background	GRB10	True_positive		
-1	Background genes	MBCO:Background	GRB14	True_positive		
-1	Background genes	MBCO:Background	GRB2	True_positive		
-1	Background genes	MBCO:Background	GRB7	True_positive		
-1	Background genes	MBCO:Background	GREB1	True_positive		
-1	Background genes	MBCO:Background	GREM1	True_positive		
-1	Background genes	MBCO:Background	GREM2	True_positive		
-1	Background genes	MBCO:Background	GRHL1	True_positive		
-1	Background genes	MBCO:Background	GRHL2	True_positive		
-1	Background genes	MBCO:Background	GRHL3	True_positive		
-1	Background genes	MBCO:Background	GRHPR	True_positive		
-1	Background genes	MBCO:Background	GRIA1	True_positive		
-1	Background genes	MBCO:Background	GRIA2	True_positive		
-1	Background genes	MBCO:Background	GRIA3	True_positive		
-1	Background genes	MBCO:Background	GRIA4	True_positive		
-1	Background genes	MBCO:Background	GRID1	True_positive		
-1	Background genes	MBCO:Background	GRID2	True_positive		
-1	Background genes	MBCO:Background	GRID2IP	True_positive		
-1	Background genes	MBCO:Background	GRIFIN	True_positive		
-1	Background genes	MBCO:Background	GRIK1	True_positive		
-1	Background genes	MBCO:Background	GRIK2	True_positive		
-1	Background genes	MBCO:Background	GRIK4	True_positive		
-1	Background genes	MBCO:Background	GRIK5	True_positive		
-1	Background genes	MBCO:Background	GRIN1	True_positive		
-1	Background genes	MBCO:Background	GRIN2A	True_positive		
-1	Background genes	MBCO:Background	GRIN2B	True_positive		
-1	Background genes	MBCO:Background	GRIN2C	True_positive		
-1	Background genes	MBCO:Background	GRIN2D	True_positive		
-1	Background genes	MBCO:Background	GRIN3A	True_positive		
-1	Background genes	MBCO:Background	GRIN3B	True_positive		
-1	Background genes	MBCO:Background	GRIP1	True_positive		
-1	Background genes	MBCO:Background	GRIP2	True_positive		
-1	Background genes	MBCO:Background	GRK1	True_positive		
-1	Background genes	MBCO:Background	GRK4	True_positive		
-1	Background genes	MBCO:Background	GRK5	True_positive		
-1	Background genes	MBCO:Background	GRK6	True_positive		
-1	Background genes	MBCO:Background	GRK7	True_positive		
-1	Background genes	MBCO:Background	GRM1	True_positive		
-1	Background genes	MBCO:Background	GRM2	True_positive		
-1	Background genes	MBCO:Background	GRM3	True_positive		
-1	Background genes	MBCO:Background	GRM5	True_positive		
-1	Background genes	MBCO:Background	GRM6	True_positive		
-1	Background genes	MBCO:Background	GRM7	True_positive		
-1	Background genes	MBCO:Background	GRN	True_positive		
-1	Background genes	MBCO:Background	GRP	True_positive		
-1	Background genes	MBCO:Background	GRPEL1	True_positive		
-1	Background genes	MBCO:Background	GRPR	True_positive		
-1	Background genes	MBCO:Background	GRSF1	True_positive		
-1	Background genes	MBCO:Background	GRXCR1	True_positive		
-1	Background genes	MBCO:Background	GS1-600G8.3	True_positive		
-1	Background genes	MBCO:Background	GSAP	True_positive		
-1	Background genes	MBCO:Background	GSC	True_positive		
-1	Background genes	MBCO:Background	GSDMB	True_positive		
-1	Background genes	MBCO:Background	GSG2	True_positive		
-1	Background genes	MBCO:Background	GSK3A	True_positive		
-1	Background genes	MBCO:Background	GSK3B	True_positive		
-1	Background genes	MBCO:Background	GSKIP	True_positive		
-1	Background genes	MBCO:Background	GSN	True_positive		
-1	Background genes	MBCO:Background	GSPT1	True_positive		
-1	Background genes	MBCO:Background	GSPT2	True_positive		
-1	Background genes	MBCO:Background	GSR	True_positive		
-1	Background genes	MBCO:Background	GSS	True_positive		
-1	Background genes	MBCO:Background	GSTA1	True_positive		
-1	Background genes	MBCO:Background	GSTA2	True_positive		
-1	Background genes	MBCO:Background	GSTA3	True_positive		
-1	Background genes	MBCO:Background	GSTA4	True_positive		
-1	Background genes	MBCO:Background	GSTA5	True_positive		
-1	Background genes	MBCO:Background	GSTK1	True_positive		
-1	Background genes	MBCO:Background	GSTM1	True_positive		
-1	Background genes	MBCO:Background	GSTM2	True_positive		
-1	Background genes	MBCO:Background	GSTM3	True_positive		
-1	Background genes	MBCO:Background	GSTM4	True_positive		
-1	Background genes	MBCO:Background	GSTM5	True_positive		
-1	Background genes	MBCO:Background	GSTO1	True_positive		
-1	Background genes	MBCO:Background	GSTO2	True_positive		
-1	Background genes	MBCO:Background	GSTP1	True_positive		
-1	Background genes	MBCO:Background	GSTT1	True_positive		
-1	Background genes	MBCO:Background	GSTT2	True_positive		
-1	Background genes	MBCO:Background	GSTT2B	True_positive		
-1	Background genes	MBCO:Background	GSTZ1	True_positive		
-1	Background genes	MBCO:Background	GSX1	True_positive		
-1	Background genes	MBCO:Background	GSX2	True_positive		
-1	Background genes	MBCO:Background	GTF2A1	True_positive		
-1	Background genes	MBCO:Background	GTF2A2	True_positive		
-1	Background genes	MBCO:Background	GTF2B	True_positive		
-1	Background genes	MBCO:Background	GTF2E1	True_positive		
-1	Background genes	MBCO:Background	GTF2E2	True_positive		
-1	Background genes	MBCO:Background	GTF2F1	True_positive		
-1	Background genes	MBCO:Background	GTF2F2	True_positive		
-1	Background genes	MBCO:Background	GTF2H1	True_positive		
-1	Background genes	MBCO:Background	GTF2H2	True_positive		
-1	Background genes	MBCO:Background	GTF2H2B	True_positive		
-1	Background genes	MBCO:Background	GTF2H3	True_positive		
-1	Background genes	MBCO:Background	GTF2H4	True_positive		
-1	Background genes	MBCO:Background	GTF2H5	True_positive		
-1	Background genes	MBCO:Background	GTF2I	True_positive		
-1	Background genes	MBCO:Background	GTF2IRD1	True_positive		
-1	Background genes	MBCO:Background	GTF2IRD2	True_positive		
-1	Background genes	MBCO:Background	GTF2IRD2P1	True_positive		
-1	Background genes	MBCO:Background	GTF3A	True_positive		
-1	Background genes	MBCO:Background	GTF3C1	True_positive		
-1	Background genes	MBCO:Background	GTF3C2	True_positive		
-1	Background genes	MBCO:Background	GTF3C3	True_positive		
-1	Background genes	MBCO:Background	GTF3C5	True_positive		
-1	Background genes	MBCO:Background	GTPBP1	True_positive		
-1	Background genes	MBCO:Background	GTPBP2	True_positive		
-1	Background genes	MBCO:Background	GTPBP3	True_positive		
-1	Background genes	MBCO:Background	GTPBP4	True_positive		
-1	Background genes	MBCO:Background	GTPBP8	True_positive		
-1	Background genes	MBCO:Background	GTS	True_positive		
-1	Background genes	MBCO:Background	GTSE1	True_positive		
-1	Background genes	MBCO:Background	GTSF1	True_positive		
-1	Background genes	MBCO:Background	GUCA1A	True_positive		
-1	Background genes	MBCO:Background	GUCA1B	True_positive		
-1	Background genes	MBCO:Background	GUCA2A	True_positive		
-1	Background genes	MBCO:Background	GUCA2B	True_positive		
-1	Background genes	MBCO:Background	GUCY1A3	True_positive		
-1	Background genes	MBCO:Background	GUCY1B3	True_positive		
-1	Background genes	MBCO:Background	GUCY2C	True_positive		
-1	Background genes	MBCO:Background	GUCY2D	True_positive		
-1	Background genes	MBCO:Background	GUK1	True_positive		
-1	Background genes	MBCO:Background	GUK2	True_positive		
-1	Background genes	MBCO:Background	GULOP	True_positive		
-1	Background genes	MBCO:Background	GULP1	True_positive		
-1	Background genes	MBCO:Background	GUSB	True_positive		
-1	Background genes	MBCO:Background	GUSBP1	True_positive		
-1	Background genes	MBCO:Background	GXYLT1	True_positive		
-1	Background genes	MBCO:Background	GXYLT2	True_positive		
-1	Background genes	MBCO:Background	GYG1	True_positive		
-1	Background genes	MBCO:Background	GYG2	True_positive		
-1	Background genes	MBCO:Background	GYLTL1B	True_positive		
-1	Background genes	MBCO:Background	GYPA	True_positive		
-1	Background genes	MBCO:Background	GYPB	True_positive		
-1	Background genes	MBCO:Background	GYPC	True_positive		
-1	Background genes	MBCO:Background	GYPE	True_positive		
-1	Background genes	MBCO:Background	GYS1	True_positive		
-1	Background genes	MBCO:Background	GYS2	True_positive		
-1	Background genes	MBCO:Background	GZMA	True_positive		
-1	Background genes	MBCO:Background	GZMB	True_positive		
-1	Background genes	MBCO:Background	GZMH	True_positive		
-1	Background genes	MBCO:Background	GZMK	True_positive		
-1	Background genes	MBCO:Background	GZMM	True_positive		
-1	Background genes	MBCO:Background	H19-ICR	True_positive		
-1	Background genes	MBCO:Background	H1F0	True_positive		
-1	Background genes	MBCO:Background	H1FNT	True_positive		
-1	Background genes	MBCO:Background	H1FOO	True_positive		
-1	Background genes	MBCO:Background	H1FX	True_positive		
-1	Background genes	MBCO:Background	H2AFV	True_positive		
-1	Background genes	MBCO:Background	H2AFX	True_positive		
-1	Background genes	MBCO:Background	H2AFY	True_positive		
-1	Background genes	MBCO:Background	H2AFY2	True_positive		
-1	Background genes	MBCO:Background	H2AFZ	True_positive		
-1	Background genes	MBCO:Background	H2BFM	True_positive		
-1	Background genes	MBCO:Background	H2BFWT	True_positive		
-1	Background genes	MBCO:Background	H3.X	True_positive		
-1	Background genes	MBCO:Background	H3F3A	True_positive		
-1	Background genes	MBCO:Background	H3F3B	True_positive		
-1	Background genes	MBCO:Background	H3F3C	True_positive		
-1	Background genes	MBCO:Background	H6PD	True_positive		
-1	Background genes	MBCO:Background	HABP2	True_positive		
-1	Background genes	MBCO:Background	HABP4	True_positive		
-1	Background genes	MBCO:Background	HACD1	True_positive		
-1	Background genes	MBCO:Background	HACD2	True_positive		
-1	Background genes	MBCO:Background	HACD3	True_positive		
-1	Background genes	MBCO:Background	HACD4	True_positive		
-1	Background genes	MBCO:Background	HACE1	True_positive		
-1	Background genes	MBCO:Background	HACL1	True_positive		
-1	Background genes	MBCO:Background	HADH	True_positive		
-1	Background genes	MBCO:Background	HADHA	True_positive		
-1	Background genes	MBCO:Background	HAGH	True_positive		
-1	Background genes	MBCO:Background	HAL	True_positive		
-1	Background genes	MBCO:Background	HAMP	True_positive		
-1	Background genes	MBCO:Background	HAND1	True_positive		
-1	Background genes	MBCO:Background	HAND2	True_positive		
-1	Background genes	MBCO:Background	HAO1	True_positive		
-1	Background genes	MBCO:Background	HAPLN1	True_positive		
-1	Background genes	MBCO:Background	HAPLN2	True_positive		
-1	Background genes	MBCO:Background	HAPLN3	True_positive		
-1	Background genes	MBCO:Background	HAPLN4	True_positive		
-1	Background genes	MBCO:Background	HARBI1	True_positive		
-1	Background genes	MBCO:Background	HAS1	True_positive		
-1	Background genes	MBCO:Background	HAS2	True_positive		
-1	Background genes	MBCO:Background	HAS2-AS1	True_positive		
-1	Background genes	MBCO:Background	HAS3	True_positive		
-1	Background genes	MBCO:Background	HAT1	True_positive		
-1	Background genes	MBCO:Background	HAUS1	True_positive		
-1	Background genes	MBCO:Background	HAUS2	True_positive		
-1	Background genes	MBCO:Background	HAUS3	True_positive		
-1	Background genes	MBCO:Background	HAUS4	True_positive		
-1	Background genes	MBCO:Background	HAUS5	True_positive		
-1	Background genes	MBCO:Background	HAUS6	True_positive		
-1	Background genes	MBCO:Background	HAUS7	True_positive		
-1	Background genes	MBCO:Background	HAUS8	True_positive		
-1	Background genes	MBCO:Background	HAVCR1	True_positive		
-1	Background genes	MBCO:Background	HAVCR2	True_positive		
-1	Background genes	MBCO:Background	HAX1	True_positive		
-1	Background genes	MBCO:Background	HBA1	True_positive		
-1	Background genes	MBCO:Background	HBA2	True_positive		
-1	Background genes	MBCO:Background	HBB	True_positive		
-1	Background genes	MBCO:Background	HBD	True_positive		
-1	Background genes	MBCO:Background	HBE1	True_positive		
-1	Background genes	MBCO:Background	HBEGF	True_positive		
-1	Background genes	MBCO:Background	HBFQTL2	True_positive		
-1	Background genes	MBCO:Background	HBG1	True_positive		
-1	Background genes	MBCO:Background	HBG2	True_positive		
-1	Background genes	MBCO:Background	HBM	True_positive		
-1	Background genes	MBCO:Background	HBP1	True_positive		
-1	Background genes	MBCO:Background	HBQ1	True_positive		
-1	Background genes	MBCO:Background	HBS1L	True_positive		
-1	Background genes	MBCO:Background	HBZ	True_positive		
-1	Background genes	MBCO:Background	HCAR1	True_positive		
-1	Background genes	MBCO:Background	HCAR2	True_positive		
-1	Background genes	MBCO:Background	HCAR3	True_positive		
-1	Background genes	MBCO:Background	HCCAT5	True_positive		
-1	Background genes	MBCO:Background	HCCS	True_positive		
-1	Background genes	MBCO:Background	HCFC1	True_positive		
-1	Background genes	MBCO:Background	HCFC2	True_positive		
-1	Background genes	MBCO:Background	HCG27	True_positive		
-1	Background genes	MBCO:Background	HCG9	True_positive		
-1	Background genes	MBCO:Background	HCK	True_positive		
-1	Background genes	MBCO:Background	HCL1	True_positive		
-1	Background genes	MBCO:Background	HCLS1	True_positive		
-1	Background genes	MBCO:Background	HCN1	True_positive		
-1	Background genes	MBCO:Background	HCN2	True_positive		
-1	Background genes	MBCO:Background	HCN3	True_positive		
-1	Background genes	MBCO:Background	HCN4	True_positive		
-1	Background genes	MBCO:Background	HCRT	True_positive		
-1	Background genes	MBCO:Background	HCRTR1	True_positive		
-1	Background genes	MBCO:Background	HCRTR2	True_positive		
-1	Background genes	MBCO:Background	HCST	True_positive		
-1	Background genes	MBCO:Background	HDAC1	True_positive		
-1	Background genes	MBCO:Background	HDAC10	True_positive		
-1	Background genes	MBCO:Background	HDAC11	True_positive		
-1	Background genes	MBCO:Background	HDAC2	True_positive		
-1	Background genes	MBCO:Background	HDAC3	True_positive		
-1	Background genes	MBCO:Background	HDAC4	True_positive		
-1	Background genes	MBCO:Background	HDAC5	True_positive		
-1	Background genes	MBCO:Background	HDAC6	True_positive		
-1	Background genes	MBCO:Background	HDAC7	True_positive		
-1	Background genes	MBCO:Background	HDAC8	True_positive		
-1	Background genes	MBCO:Background	HDAC9	True_positive		
-1	Background genes	MBCO:Background	HDC	True_positive		
-1	Background genes	MBCO:Background	HDGF	True_positive		
-1	Background genes	MBCO:Background	HDGFRP2	True_positive		
-1	Background genes	MBCO:Background	HDLBP	True_positive		
-1	Background genes	MBCO:Background	HDX	True_positive		
-1	Background genes	MBCO:Background	HEATR3	True_positive		
-1	Background genes	MBCO:Background	HEATR6	True_positive		
-1	Background genes	MBCO:Background	HEBP1	True_positive		
-1	Background genes	MBCO:Background	HEBP2	True_positive		
-1	Background genes	MBCO:Background	HECA	True_positive		
-1	Background genes	MBCO:Background	HECTD1	True_positive		
-1	Background genes	MBCO:Background	HECTD3	True_positive		
-1	Background genes	MBCO:Background	HECW2	True_positive		
-1	Background genes	MBCO:Background	HEG1	True_positive		
-1	Background genes	MBCO:Background	HELB	True_positive		
-1	Background genes	MBCO:Background	HELLS	True_positive		
-1	Background genes	MBCO:Background	HELQ	True_positive		
-1	Background genes	MBCO:Background	HELT	True_positive		
-1	Background genes	MBCO:Background	HELZ	True_positive		
-1	Background genes	MBCO:Background	HELZ2	True_positive		
-1	Background genes	MBCO:Background	HEMC	True_positive		
-1	Background genes	MBCO:Background	HEMGN	True_positive		
-1	Background genes	MBCO:Background	HEPACAM	True_positive		
-1	Background genes	MBCO:Background	HEPACAM2	True_positive		
-1	Background genes	MBCO:Background	HEPH	True_positive		
-1	Background genes	MBCO:Background	HEPHL1	True_positive		
-1	Background genes	MBCO:Background	HERC1	True_positive		
-1	Background genes	MBCO:Background	HERC2	True_positive		
-1	Background genes	MBCO:Background	HERC2P2	True_positive		
-1	Background genes	MBCO:Background	HERC3	True_positive		
-1	Background genes	MBCO:Background	HERC5	True_positive		
-1	Background genes	MBCO:Background	HERC6	True_positive		
-1	Background genes	MBCO:Background	HERPUD1	True_positive		
-1	Background genes	MBCO:Background	HERPUD2	True_positive		
-1	Background genes	MBCO:Background	HES1	True_positive		
-1	Background genes	MBCO:Background	HES2	True_positive		
-1	Background genes	MBCO:Background	HES3	True_positive		
-1	Background genes	MBCO:Background	HES4	True_positive		
-1	Background genes	MBCO:Background	HES5	True_positive		
-1	Background genes	MBCO:Background	HES6	True_positive		
-1	Background genes	MBCO:Background	HES7	True_positive		
-1	Background genes	MBCO:Background	HESX1	True_positive		
-1	Background genes	MBCO:Background	HEXA	True_positive		
-1	Background genes	MBCO:Background	HEXB	True_positive		
-1	Background genes	MBCO:Background	HEXIM1	True_positive		
-1	Background genes	MBCO:Background	HEXIM2	True_positive		
-1	Background genes	MBCO:Background	HEY1	True_positive		
-1	Background genes	MBCO:Background	HEY2	True_positive		
-1	Background genes	MBCO:Background	HEYL	True_positive		
-1	Background genes	MBCO:Background	HFE	True_positive		
-1	Background genes	MBCO:Background	HFE2	True_positive		
-1	Background genes	MBCO:Background	HFM	True_positive		
-1	Background genes	MBCO:Background	HFM1	True_positive		
-1	Background genes	MBCO:Background	HGD	True_positive		
-1	Background genes	MBCO:Background	HGF	True_positive		
-1	Background genes	MBCO:Background	HGFAC	True_positive		
-1	Background genes	MBCO:Background	HGH1	True_positive		
-1	Background genes	MBCO:Background	HGS	True_positive		
-1	Background genes	MBCO:Background	HGSNAT	True_positive		
-1	Background genes	MBCO:Background	HHAT	True_positive		
-1	Background genes	MBCO:Background	HHEX	True_positive		
-1	Background genes	MBCO:Background	HHIP	True_positive		
-1	Background genes	MBCO:Background	HHIPL1	True_positive		
-1	Background genes	MBCO:Background	HHIPL2	True_positive		
-1	Background genes	MBCO:Background	HHLA2	True_positive		
-1	Background genes	MBCO:Background	HHT3	True_positive		
-1	Background genes	MBCO:Background	HHT4	True_positive		
-1	Background genes	MBCO:Background	HIBADH	True_positive		
-1	Background genes	MBCO:Background	HIBCH	True_positive		
